Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230101; 20230131; P6 2401; CHIPIRONES CONG               ; 011; CADIZ               ; 000000888; 6; 9,5; 2,5
20230101; 20230131; P6 2401; CHIPIRONES CONG               ; 015; LA CORUÑA           ; 000000523; 6; 9,5; 2,5
20230101; 20230131; P6 2501; PULPO GALLEGO CONG            ; 021; HUELVA              ; 000000699; 19,5; 20; 17
20230101; 20230131; P6 2501; PULPO GALLEGO CONG            ; 028; MADRID              ; 000002065; 19,5; 20; 17
20230101; 20230131; P6 2501; PULPO GALLEGO CONG            ; 036; PONTEVEDRA          ; 000000193; 19,5; 20; 17
20230101; 20230131; P6 2502; PULPO THAILANDES CONG         ; 021; HUELVA              ; 000000506; 13,5; 16; 10
20230101; 20230131; P6 2502; PULPO THAILANDES CONG         ; 028; MADRID              ; 000001496; 13,5; 16; 10
20230101; 20230131; P6 2502; PULPO THAILANDES CONG         ; 036; PONTEVEDRA          ; 000000140; 13,5; 16; 10
20230101; 20230131; P6 2601; RAPE CONG                     ; 036; PONTEVEDRA          ; 000002040; 17; 20; 8,5
20230101; 20230131; P6 2601; RAPE CONG                     ; 045; TOLEDO              ; 000002681; 17; 20; 8,5
20230101; 20230131; P6 2601; RAPE CONG                     ; 067; IRLANDA             ; 000001254; 17; 20; 8,5
20230101; 20230131; P6 2701; SALMONETES CONG               ; 045; TOLEDO              ; 000001306; 1,8; 3,31; 1,5
20230101; 20230131; P6 3101; SALMON CONG                   ; 028; MADRID              ; 000000674; 3,2; 3,45; 2,5
20230101; 20230131; P6 3102; SALMON RODAJAS CONG           ; 028; MADRID              ; 000002023; 4,2; 4,5; 3,35
20230101; 20230131; P6 3103; SALMON FILETE CONG            ; 028; MADRID              ; 000000674; 6; 6,25; 4,85
20230101; 20230131; P6 3201; BUEY CONG                     ; 036; PONTEVEDRA          ; 000000562; 6,55; 8,3; 5
20230101; 20230131; P6 3701; EMPANADILLAS CONG             ; 008; BARCELONA           ; 000001472; 1,65; 4,51; 1,5
20230101; 20230131; P6 3701; EMPANADILLAS CONG             ; 015; LA CORUÑA           ; 000000369; 1,65; 4,51; 1,5
20230101; 20230131; P6 3701; EMPANADILLAS CONG             ; 020; GUIPUZCOA           ; 000000882; 1,65; 4,51; 1,5
20230101; 20230131; P6 3701; EMPANADILLAS CONG             ; 028; MADRID              ; 000064900; 1,65; 4,51; 1,5
20230101; 20230131; P6 3701; EMPANADILLAS CONG             ; 036; PONTEVEDRA          ; 000000019; 1,65; 4,51; 1,5
20230101; 20230131; P6 3701; EMPANADILLAS CONG             ; 041; SEVILLA             ; 000000028; 1,65; 4,51; 1,5
20230101; 20230131; P6 3701; EMPANADILLAS CONG             ; 046; VALENCIA            ; 000001047; 1,65; 4,51; 1,5
20230101; 20230131; P6 3702; CROQUETAS CONG                ; 008; BARCELONA           ; 000001280; 1,65; 1,8; 0,9
20230101; 20230131; P6 3702; CROQUETAS CONG                ; 015; LA CORUÑA           ; 000000320; 1,65; 1,8; 0,9
20230101; 20230131; P6 3702; CROQUETAS CONG                ; 020; GUIPUZCOA           ; 000000766; 1,65; 1,8; 0,9
20230101; 20230131; P6 3702; CROQUETAS CONG                ; 028; MADRID              ; 000056432; 1,65; 1,8; 0,9
20230101; 20230131; P6 3702; CROQUETAS CONG                ; 036; PONTEVEDRA          ; 000000017; 1,65; 1,8; 0,9
20230101; 20230131; P6 3702; CROQUETAS CONG                ; 041; SEVILLA             ; 000000024; 1,65; 1,8; 0,9
20230101; 20230131; P6 3702; CROQUETAS CONG                ; 046; VALENCIA            ; 000000911; 1,65; 1,8; 0,9
20230101; 20230131; P6 3703; CALAMARES ROMANA CONG         ; 008; BARCELONA           ; 000001408; 3,01; 4,81; 2,22
20230101; 20230131; P6 3703; CALAMARES ROMANA CONG         ; 015; LA CORUÑA           ; 000000352; 3,01; 4,81; 2,22
20230101; 20230131; P6 3703; CALAMARES ROMANA CONG         ; 020; GUIPUZCOA           ; 000000845; 3,01; 4,81; 2,22
20230101; 20230131; P6 3703; CALAMARES ROMANA CONG         ; 028; MADRID              ; 000062078; 3,01; 4,81; 2,22
20230101; 20230131; P6 3703; CALAMARES ROMANA CONG         ; 036; PONTEVEDRA          ; 000000018; 3,01; 4,81; 2,22
20230101; 20230131; P6 3703; CALAMARES ROMANA CONG         ; 041; SEVILLA             ; 000000026; 3,01; 4,81; 2,22
20230101; 20230131; P6 3703; CALAMARES ROMANA CONG         ; 046; VALENCIA            ; 000001002; 3,01; 4,81; 2,22
20230101; 20230131; P6 3704; PALITOS DE MERLUZA CONG       ; 008; BARCELONA           ; 000001600; 1,68; 1,95; 1,5
20230101; 20230131; P6 3704; PALITOS DE MERLUZA CONG       ; 015; LA CORUÑA           ; 000000401; 1,68; 1,95; 1,5
20230101; 20230131; P6 3704; PALITOS DE MERLUZA CONG       ; 020; GUIPUZCOA           ; 000000958; 1,68; 1,95; 1,5
20230101; 20230131; P6 3704; PALITOS DE MERLUZA CONG       ; 028; MADRID              ; 000070544; 1,68; 1,95; 1,5
20230101; 20230131; P6 3704; PALITOS DE MERLUZA CONG       ; 036; PONTEVEDRA          ; 000000021; 1,68; 1,95; 1,5
20230101; 20230131; P6 3704; PALITOS DE MERLUZA CONG       ; 041; SEVILLA             ; 000000030; 1,68; 1,95; 1,5
20230101; 20230131; P6 3704; PALITOS DE MERLUZA CONG       ; 046; VALENCIA            ; 000001138; 1,68; 1,95; 1,5
20230101; 20230131; P6 3706; MUSLITOS CONG                 ; 008; BARCELONA           ; 000000640; 4,81; 5,11; 4,21
20230101; 20230131; P6 3706; MUSLITOS CONG                 ; 015; LA CORUÑA           ; 000000160; 4,81; 5,11; 4,21
20230101; 20230131; P6 3706; MUSLITOS CONG                 ; 020; GUIPUZCOA           ; 000000384; 4,81; 5,11; 4,21
20230101; 20230131; P6 3706; MUSLITOS CONG                 ; 028; MADRID              ; 000028218; 4,81; 5,11; 4,21
20230101; 20230131; P6 3706; MUSLITOS CONG                 ; 036; PONTEVEDRA          ; 000000008; 4,81; 5,11; 4,21
20230101; 20230131; P6 3706; MUSLITOS CONG                 ; 041; SEVILLA             ; 000000012; 4,81; 5,11; 4,21
20230101; 20230131; P6 3706; MUSLITOS CONG                 ; 046; VALENCIA            ; 000000456; 4,81; 5,11; 4,21
20230101; 20230131; P6 3901; PEZ ESPADA CONG               ; 028; MADRID              ; 000003561; 11,5; 13; 9,85
20230101; 20230131; P6 3901; PEZ ESPADA CONG               ; 036; PONTEVEDRA          ; 000002160; 11; 11,5; 10
20230101; 20230131; P6 3901; PEZ ESPADA CONG               ; 045; TOLEDO              ; 000023800; 11,29; 13; 9,85
20230101; 20230131; P6 5601; CAZON CONG                    ; 045; TOLEDO              ; 000015410; 3,75; 4; 2,55
20230101; 20230131; P6 6801; SURIMI CONG                   ; 020; GUIPUZCOA           ; 000001140; 9,6; 12,02; 4,51
20230101; 20230131; P6 6801; SURIMI CONG                   ; 039; CANTABRIA           ; 000000274; 9,6; 12,02; 4,51
20230101; 20230131; P6 6802; GULA CONG                     ; 020; GUIPUZCOA           ; 000000285; 15,03; 21,04; 9,02
20230101; 20230131; P6 6802; GULA CONG                     ; 039; CANTABRIA           ; 000000068; 15,03; 21,04; 9,02
20230101; 20230131; P6 7101; LUBINA CONG                   ; 060; FRANCIA             ; 000004582; 9,02; 15,03; 7,21
20230101; 20230131; P6 9201; TINTORERA O CAELLA CONG       ; 020; GUIPUZCOA           ; 000000121; 3,8; 4; 3,8
20230101; 20230131; P6 9201; TINTORERA O CAELLA CONG       ; 027; LUGO                ; 000000648; 3,8; 4; 3,8
20230101; 20230131; P6 9201; TINTORERA O CAELLA CONG       ; 036; PONTEVEDRA          ; 000003251; 3,8; 4; 3,8
20230101; 20230131; P6 9201; TINTORERA O CAELLA CONG       ; 045; TOLEDO              ; 000002001; 3,8; 4; 3,8
20230101; 20230131; P6 9302; ATUN CON CABEZA CONG          ; 028; MADRID              ; 000003701; 3,5; 4,25; 2,75
20230101; 20230131; P6 9302; ATUN CON CABEZA CONG          ; 046; VALENCIA            ; 000005225; 3,5; 4,25; 2,75
20230101; 20230131; P6 9401; ABADEJO CONG                  ; 036; PONTEVEDRA          ; 000004940; 4; 4,75; 3,31
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 001; ALAVA               ; 000037741; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 008; BARCELONA           ; 000156830; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 009; BURGOS              ; 000016662; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 011; CADIZ               ; 000102969; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 012; CASTELLON           ; 000016523; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 015; LA CORUÑA           ; 000136814; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 017; GERONA              ; 000022392; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 020; GUIPUZCOA           ; 001003809; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 021; HUELVA              ; 000224432; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 027; LUGO                ; 000042084; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 028; MADRID              ; 000462339; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 029; MALAGA              ; 000014667; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 030; MURCIA              ; 000047380; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 033; ASTURIAS            ; 000009380; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 036; PONTEVEDRA          ; 000393175; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 039; CANTABRIA           ; 000089100; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 045; TOLEDO              ; 000015145; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 046; VALENCIA            ; 000180830; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 048; VIZCAYA             ; 000230418; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 060; FRANCIA             ; 000256162; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 062; ITALIA              ; 000001595; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 063; GRAN BRETAÑA        ; 000032480; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 065; HOLANDA             ; 000243114; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 067; IRLANDA             ; 000042736; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 069; PORTUGAL            ; 000043820; 0; 0; 0
20230101; 20230131; P6 9601; ELABORADOS CONGELADOS CONG    ; 083; NORUEGA             ; 000005121; 0; 0; 0
20230101; 20230131; P6 9901; RESTO CONGELADOS CONG         ; 015; LA CORUÑA           ; 000002860; 0,01; 0,01; 0,01
20230101; 20230131; P6 9901; RESTO CONGELADOS CONG         ; 020; GUIPUZCOA           ; 000013520; 0,01; 0,01; 0,01
Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 001; ALAVA               ; 000025800; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 003; ALICANTE            ; 000020580; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 005; AVILA               ; 000020520; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 006; BADAJOZ             ; 000035880; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 008; BARCELONA           ; 000144145; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 009; BURGOS              ; 000020760; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 010; CACERES             ; 001514599; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 013; CIUDAD REAL         ; 000014660; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 014; CORDOBA             ; 000013960; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 015; LA CORUÑA           ; 000032368; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 017; GERONA              ; 000015872; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 019; GUADALAJARA         ; 000039500; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 022; HUESCA              ; 000015900; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 024; LEON                ; 000040582; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 025; LERIDA              ; 000029860; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 027; LUGO                ; 000083240; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 028; MADRID              ; 001508873; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 032; ORENSE              ; 000090980; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 033; ASTURIAS            ; 000149505; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 036; PONTEVEDRA          ; 000133100; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 037; SALAMANCA           ; 000112440; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 040; SEGOVIA             ; 000007780; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 041; SEVILLA             ; 000009620; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 043; TARRAGONA           ; 000013767; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 045; TOLEDO              ; 000766331; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 046; VALENCIA            ; 000212648; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 047; VALLADOLID          ; 000173173; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 048; VIZCAYA             ; 000002240; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 049; ZAMORA              ; 000093246; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 050; ZARAGOZA            ; 000017859; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 060; FRANCIA             ; 000142201; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 061; ALEMANIA            ; 000353228; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 062; ITALIA              ; 000128961; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 064; BELGICA             ; 000094689; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 065; HOLANDA             ; 000441741; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 067; IRLANDA             ; 000025382; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 069; PORTUGAL            ; 000056211; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 070; DINAMARCA           ; 000034015; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 081; AUSTRIA             ; 000049201; 5,92; 5,92; 5,92
20230201; 20230228; CA 0101; VACUNO CANAL                  ; 090; MARRUECOS           ; 000009780; 5,92; 5,92; 5,92
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 001; ALAVA               ; 000011600; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 008; BARCELONA           ; 000079282; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 009; BURGOS              ; 000004910; 12,4; 12,4; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 010; CACERES             ; 000221749; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 014; CORDOBA             ; 000005310; 12,47; 12,47; 12,47
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 015; LA CORUÑA           ; 000017226; 12,47; 12,47; 12,47
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 016; CUENCA              ; 000001720; 12,4; 12,4; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 017; GERONA              ; 000009099; 12,47; 12,47; 12,47
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 019; GUADALAJARA         ; 000009450; 12,47; 12,47; 12,47
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 022; HUESCA              ; 000009050; 12,47; 12,47; 12,47
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 024; LEON                ; 000034620; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 025; LERIDA              ; 000012930; 12,47; 12,47; 12,47
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 027; LUGO                ; 000078230; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 028; MADRID              ; 000334827; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 032; ORENSE              ; 000022554; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 033; ASTURIAS            ; 000058613; 12,46; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 036; PONTEVEDRA          ; 000044800; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 037; SALAMANCA           ; 000043541; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 040; SEGOVIA             ; 000009710; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 041; SEVILLA             ; 000009740; 12,47; 12,47; 12,47
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 043; TARRAGONA           ; 000002760; 12,47; 12,47; 12,47
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 045; TOLEDO              ; 000127876; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 046; VALENCIA            ; 000232003; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 047; VALLADOLID          ; 000077665; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 049; ZAMORA              ; 000018815; 12,42; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 060; FRANCIA             ; 000073507; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 061; ALEMANIA            ; 000149956; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 062; ITALIA              ; 000086252; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 064; BELGICA             ; 000014630; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 065; HOLANDA             ; 000347840; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 067; IRLANDA             ; 000032399; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 069; PORTUGAL            ; 000015815; 12,44; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 070; DINAMARCA           ; 000036992; 12,45; 12,47; 12,4
20230201; 20230228; CA 0207; VACUNO DESPIECE AÑOJO         ; 081; AUSTRIA             ; 000078233; 12,44; 12,47; 12,4
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 001; ALAVA               ; 000011600; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 008; BARCELONA           ; 000079282; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 009; BURGOS              ; 000004910; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 010; CACERES             ; 000221749; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 014; CORDOBA             ; 000005310; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 015; LA CORUÑA           ; 000017226; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 016; CUENCA              ; 000001720; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 017; GERONA              ; 000009099; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 019; GUADALAJARA         ; 000009450; 10,9; 10,9; 10,9
20230201; 20230228; CA 0208; VACUNO DESPIECE VACA          ; 022; HUESCA              ; 000009050; 10,9; 10,9; 10,9
